formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
HgCl2,1169.6666666666665,2.5,38.0,1.0966666666666667,90.49666666666667,369.0833333333333,1.1566666666666665,1.1566666666666665,856.3066666666666,4.5,7.308966666666667,192.85,86.33333333333333,0.022433333333333333,20.64067,2.393333333333333,6.666666666666666,9.333333333333332,2.6666666666666665,0.0,85.86666666666666,2.773333333333333,4.0,1.4766666666666666,3.333333333333333,6.666666666666666,4.999999999999999,15.333333333333332,100.99999999999999,2.918333333333333,26.543,1.1666666666666665,1.3333333333333333,1.48,8.666666666666666,5.333333333333333,3.2666666666666666,0.3663333333333333,2.7866666666666666,3.333333333333333,4.666666666666666,3.333333333333333,2.0,3509.0,7.5,114.0,3.29,271.49,1107.25,3.4699999999999998,3.4699999999999998,2568.92,13.5,21.9269,578.55,259.0,0.0673,61.92201,7.18,20.0,28.0,8.0,0.0,257.6,8.32,12.0,4.43,10.0,20.0,15.0,46.0,303.0,8.754999999999999,79.62899999999999,3.5,4.0,4.44,26.0,16.0,9.8,1.099,8.36,10.0,14.0,10.0,6.0,244.0,1.11,63.0,0.9199999999999999,165.14,391.59999999999997,0.7299999999999999,0.5,1318.04,13.5,1.4069000000000003,62.099999999999994,23.0,0.0673,10.862009999999998,1.2799999999999998,10.0,14.0,5.0,0.0,40.099999999999994,1.1600000000000001,3.0,1.4000000000000001,5.0,4.0,6.0,5.0,60.0,0.935,49.028999999999996,0.5,1.0,4.44,5.0,5.0,3.2,0.34099999999999997,8.33,10.0,14.0,5.0,0.0,4.45
KAg11V4O16,1002.75,2.661875,23.625,1.0968749999999998,52.6696875,1388.275,3.016875,1.1084375,3459.25875,4.4,5.9956249999999995,732.8640625,71.6875,0.05,20.1103125,2.4934374999999998,6.1875,14.0,4.0,0.375,90.975,2.6128125,3.34375,1.4721875,2.40625,5.40625,4.09375,12.4375,289.1875,6.679687500000001,146.9628125,1.0875000000000001,0.75,2.52625,7.4375,3.625,6.016875000000001,0.6271875,154.52124999999998,3.8125,0.0,2.0,1.625,32088.0,85.18,756.0,35.099999999999994,1685.43,44424.8,96.54,35.47,110696.28,140.8,191.85999999999999,23451.65,2294.0,1.6,643.53,79.78999999999999,198.0,448.0,128.0,12.0,2911.2,83.61,107.0,47.11,77.0,173.0,131.0,398.0,9254.0,213.75000000000003,4702.81,34.800000000000004,24.0,80.84,238.0,116.0,192.54000000000002,20.07,4944.679999999999,122.0,0.0,64.0,52.0,895.0,2.88,39.0,1.9500000000000002,91.87,3563.0,4.38,1.23,7325.42,10.5,5.579999999999999,2108.4,84.0,0.12,14.6,2.7800000000000002,10.0,0.0,4.0,1.0,171.2,2.62,3.0,3.2199999999999998,4.0,6.0,5.0,15.0,424.0,20.68,449.59,1.6,2.0,5.44,10.0,5.0,42.61,0.68,428.97,10.0,0.0,4.0,1.0,2.0
Na2BaSnS4,775.5,1.85,24.0,1.4125,53.787499999999994,1205.0,2.3325,1.31875,2435.125,2.62875,4.6925,473.625,55.625,0.05125,25.325000000000003,1.8175000000000001,8.75,14.0,3.75,0.25,124.575,1.8787500000000001,3.625,1.8724999999999998,2.75,4.625,4.0,10.25,227.0,3.3575,83.86500000000001,1.4,0.625,2.0,4.0,3.75,13.275,0.71625,46.01,1.25,0.0,2.25,1.75,6204.0,14.8,192.0,11.3,430.29999999999995,9640.0,18.66,10.55,19481.0,21.03,37.54,3789.0,445.0,0.41,202.60000000000002,14.540000000000001,70.0,112.0,30.0,2.0,996.6,15.030000000000001,29.0,14.979999999999999,22.0,37.0,32.0,82.0,1816.0,26.86,670.9200000000001,11.2,5.0,16.0,32.0,30.0,106.2,5.73,368.08,10.0,0.0,18.0,14.0,504.0,1.7199999999999998,45.0,1.65,114.34000000000002,1825.3000000000002,2.0300000000000002,0.96,4495.0,6.34,3.3099999999999996,627.2,86.0,0.03,5.510000000000002,1.5400000000000003,10.0,0.0,4.0,1.0,125.0,1.69,3.0,2.3,3.0,6.0,5.0,15.0,193.0,6.03,286.0,1.15,1.0,3.0,5.0,5.0,36.800000000000004,1.03,140.73,10.0,0.0,4.0,1.0,3.27
In4Se3,722.1428571428571,1.9899999999999998,42.57142857142857,1.3328571428571427,99.45142857142855,1755.292857142857,2.494285714285714,1.3199999999999998,4598.714285714285,6.23,4.885714285714286,455.63571428571424,81.0,0.05999999999999999,25.92142857142857,1.8585714285714285,4.285714285714286,14.0,3.714285714285714,0.0,118.3142857142857,2.11,4.571428571428571,1.7242857142857142,2.2857142857142856,5.857142857142857,4.285714285714286,14.285714285714285,236.14285714285714,4.7299999999999995,148.44285714285712,1.3785714285714286,1.0,2.8228571428571425,4.285714285714286,3.714285714285714,7.17142857142857,0.26857142857142857,46.85142857142856,5.7142857142857135,0.0,2.2857142857142856,2.0,5055.0,13.93,298.0,9.33,696.16,12287.05,17.46,9.239999999999998,32191.0,43.61,34.2,3189.45,567.0,0.42,181.45,13.01,30.0,98.0,26.0,0.0,828.1999999999999,14.77,32.0,12.07,16.0,41.0,30.0,100.0,1653.0,33.11,1039.1,9.65,7.0,19.759999999999998,30.0,26.0,50.199999999999996,1.88,327.96,40.0,0.0,16.0,14.0,383.0,0.7700000000000002,15.0,0.53,35.86,1395.0,0.06000000000000005,0.28,4973.0,2.5199999999999996,1.5299999999999994,60.39999999999998,14.0,0.0,1.1400000000000006,0.79,10.0,0.0,3.0,0.0,46.39999999999999,0.7699999999999998,1.0,0.7599999999999998,3.0,2.0,3.0,3.0,16.0,3.4300000000000006,193.8,0.40000000000000013,0.0,1.44,3.0,4.0,5.8999999999999995,0.09,81.08,10.0,0.0,3.0,0.0,0.645
TlCuCl3,1017.4000000000001,2.4498,32.2,1.076,74.85666,1057.19,1.9140000000000001,1.166,1800.176,4.172000000000001,5.76836,489.75000000000006,84.4,0.03964000000000001,20.3559658,2.3120000000000003,6.0,11.200000000000001,2.8000000000000003,0.2,93.7,2.6,3.8,1.4609999999999999,3.2,6.6,5.2,15.0,176.6,5.3764,99.0,1.25,1.2000000000000002,1.7760000000000002,7.0,5.0,4.180000000000001,0.39,89.426,4.0,2.8000000000000003,3.2,1.8,5087.0,12.248999999999999,161.0,5.38,374.2833,5285.950000000001,9.57,5.83,9000.88,20.86,28.8418,2448.75,422.0,0.19820000000000002,101.779829,11.559999999999999,30.0,56.0,14.0,1.0,468.5,13.0,19.0,7.305000000000001,16.0,33.0,26.0,75.0,883.0,26.881999999999998,495.0,6.25,6.0,8.88,35.0,25.0,20.900000000000002,1.95,447.13,20.0,14.0,16.0,9.0,662.0,1.081,64.0,0.77,168.93329999999997,2601.6,2.0900000000000003,0.49,5004.04,11.9,3.1799999999999997,1184.0,30.0,0.14,9.549828999999999,1.3099999999999998,10.0,14.0,5.0,1.0,59.400000000000006,1.54,3.0,1.2249999999999999,5.0,4.0,5.0,6.0,217.0,9.82,290.1,0.8999999999999999,1.0,5.44,8.0,6.0,5.3999999999999995,0.35,400.99,10.0,14.0,5.0,1.0,2.98
Pb0.83Sn0.17Te,791.905,2.00411,64.28,1.3773499999999999,159.87834999999998,1683.1,2.20435,1.4049,3899.265,8.472349999999999,5.0774159999999995,653.5325,85.41499999999999,0.052925,26.229190000000003,1.9149,0.0,8.19,3.0,0.0,116.51249999999999,1.99265,5.415,1.86215,3.0,5.5,5.0,15.0,205.51,11.334135,125.1635,1.57025,1.0,2.3526,5.0,2.83,6.2265,0.1735,21.4855,10.0,5.81,3.0,2.0,1583.81,4.00822,128.56,2.7546999999999997,319.75669999999997,3366.2,4.4087,2.8098,7798.53,16.944699999999997,10.154831999999999,1307.065,170.82999999999998,0.10585,52.458380000000005,3.8298,0.0,16.38,6.0,0.0,233.02499999999998,3.9853,10.83,3.7243,6.0,11.0,10.0,30.0,411.02,22.66827,250.327,3.1405,2.0,4.7052,10.0,5.66,12.453,0.347,42.971,20.0,11.62,6.0,4.0,160.0,0.3400000000000001,32.0,0.31000000000000005,88.49,1280.2,1.1100000000000003,0.11999999999999988,3480.0,5.16,0.8500000000000005,217.5,10.0,0.009999999999999995,1.4299999999999997,0.3800000000000001,0.0,14.0,2.0,0.0,12.900000000000006,0.22999999999999998,1.0,0.41999999999999993,2.0,1.0,2.0,2.0,106.0,12.690999999999999,243.25,0.40000000000000013,0.0,2.0,2.0,2.0,2.2,0.1,64.25,0.0,14.0,2.0,0.0,0.15
Rb2TiCu2S4,772.7777777777777,1.873333333333333,24.22222222222222,1.4977777777777774,52.68888888888888,1558.9055555555553,2.77,1.38,3975.9999999999995,3.7555555555555555,4.47111111111111,757.0388888888889,58.99999999999999,0.07222222222222222,25.14666666666666,1.7633333333333334,7.555555555555555,13.999999999999998,4.222222222222221,0.4444444444444444,129.7,1.922222222222222,3.7777777777777777,2.1399999999999997,2.2222222222222223,4.666666666666666,3.5555555555555554,10.222222222222221,270.44444444444446,5.8677777777777775,133.91555555555556,1.4222222222222223,1.1111111111111112,2.7644444444444445,5.777777777777777,3.333333333333333,14.911111111111108,0.5377777777777777,104.59777777777776,2.4444444444444446,0.0,1.7777777777777777,1.5555555555555554,6955.0,16.86,218.0,13.479999999999999,474.19999999999993,14030.15,24.93,12.42,35784.0,33.800000000000004,40.239999999999995,6813.35,531.0,0.65,226.32,15.870000000000001,68.0,126.0,38.0,4.0,1167.3,17.3,34.0,19.259999999999998,20.0,42.0,32.0,92.0,2434.0,52.81,1205.24,12.8,10.0,24.880000000000003,52.0,30.0,134.2,4.84,941.38,22.0,0.0,16.0,14.0,597.0,1.88,21.0,1.77,53.4,2842.3,3.9999999999999996,1.0899999999999999,14186.0,7.430000000000001,2.7099999999999995,1621.1000000000001,84.0,0.12000000000000001,8.25,1.6600000000000001,10.0,0.0,4.0,1.0,147.7,1.7600000000000002,2.0,2.9999999999999996,4.0,6.0,5.0,15.0,384.0,13.729999999999999,411.2,1.35,2.0,4.44,10.0,5.0,44.4,0.35,400.73,10.0,0.0,4.0,1.0,2.19
SnS2,903.0,2.333333333333333,27.33333333333333,1.0699999999999998,60.94999999999999,1326.2833333333333,2.9466666666666663,1.15,2812.333333333333,3.8166666666666664,5.43,425.6833333333333,85.33333333333333,0.05999999999999999,24.163333333333334,2.2266666666666666,6.666666666666666,13.999999999999998,2.6666666666666665,0.0,95.33333333333333,2.373333333333333,3.6666666666666665,1.3599999999999999,3.333333333333333,6.333333333333332,5.333333333333333,15.333333333333332,286.66666666666663,3.4899999999999998,105.13333333333333,1.15,1.0,2.6666666666666665,5.333333333333333,4.666666666666667,4.5,0.5499999999999999,22.379999999999995,3.333333333333333,0.0,3.333333333333333,2.0,2709.0,7.0,82.0,3.21,182.85,3978.8500000000004,8.84,3.45,8437.0,11.45,16.29,1277.05,256.0,0.18,72.49,6.680000000000001,20.0,42.0,8.0,0.0,286.0,7.12,11.0,4.08,10.0,19.0,16.0,46.0,860.0,10.47,315.40000000000003,3.45,3.0,8.0,16.0,14.0,13.5,1.65,67.14,10.0,0.0,10.0,6.0,291.0,0.7699999999999998,34.0,0.57,86.63999999999999,1825.3000000000002,0.29000000000000004,0.3899999999999999,4495.0,5.24,1.2599999999999998,119.19999999999999,8.0,0.0,4.18,0.7900000000000003,10.0,0.0,2.0,0.0,43.0,0.6200000000000001,2.0,0.7799999999999998,2.0,2.0,2.0,2.0,23.0,5.3100000000000005,286.0,0.44999999999999996,0.0,2.0,2.0,4.0,4.800000000000001,0.48,66.33,10.0,0.0,2.0,0.0,2.43
InSnAsSe,788.75,2.03,41.5,1.295,96.85249999999999,1686.1499999999999,2.7700000000000005,1.2999999999999998,4099.0,6.285,4.9375,628.8000000000001,82.0,0.065,25.8375,1.9100000000000001,5.0,14.0,3.5,0.0,113.52499999999999,2.1174999999999997,4.5,1.66,2.5,5.75,4.5,14.5,268.5,11.169999999999998,149.94,1.3250000000000002,1.0,3.11,4.5,3.75,6.375,0.2775,49.68,5.0,0.0,2.5,2.0,3155.0,8.12,166.0,5.18,387.40999999999997,6744.599999999999,11.080000000000002,5.199999999999999,16396.0,25.14,19.75,2515.2000000000003,328.0,0.26,103.35,7.640000000000001,20.0,56.0,14.0,0.0,454.09999999999997,8.469999999999999,18.0,6.64,10.0,23.0,18.0,58.0,1074.0,44.67999999999999,599.76,5.300000000000001,4.0,12.44,18.0,15.0,25.5,1.11,198.72,20.0,0.0,10.0,8.0,389.0,0.7700000000000002,17.0,0.53,43.78999999999999,1653.0,0.6800000000000002,0.28,4973.0,2.5199999999999996,1.5299999999999994,660.4000000000001,14.0,0.020000000000000004,2.2300000000000004,0.79,10.0,0.0,3.0,0.0,46.39999999999999,0.7699999999999998,1.0,0.7599999999999998,3.0,2.0,3.0,3.0,75.0,24.439999999999998,261.04,0.40000000000000013,0.0,2.0,3.0,4.0,5.8999999999999995,0.1,81.08,10.0,0.0,3.0,0.0,0.26
Li6Rb5B11O22,973.9545454545455,2.5222727272727274,9.863636363636363,0.9863636363636363,21.361363636363638,1443.0670454545455,3.081363636363636,0.9924999999999999,1575.630909090909,0.8325,6.136590909090908,712.7340909090909,62.09090909090909,0.06818181818181818,17.050227272727273,2.5375,10.0,14.0,3.75,0.25,89.51590909090908,2.456818181818182,2.340909090909091,1.1204545454545451,2.5,5.25,4.0,11.5,299.47727272727275,13.317954545454546,152.235,0.9772727272727273,0.75,1.0,4.0,4.0,9.833636363636362,1.2468181818181818,24.928636363636365,0.0,0.0,2.25,1.75,42854.0,110.97999999999999,434.0,43.400000000000006,939.9,63494.950000000004,135.57999999999998,43.67,69327.76,36.629999999999995,270.01,31360.300000000003,2732.0,3.0,750.21,111.65,440.0,616.0,165.0,11.0,3938.7,108.1,103.0,49.3,110.0,231.0,176.0,506.0,13177.0,585.9900000000001,6698.34,43.0,33.0,44.0,176.0,176.0,432.68,54.86000000000001,1096.8600000000001,0.0,0.0,99.0,77.0,911.0,2.9,34.0,2.17,78.53,4184.85,4.96,1.38,3129.42,2.34,5.18,2297.4,86.0,0.22,19.990000000000002,2.79,0.0,0.0,4.0,1.0,183.7,2.62,3.0,3.63,3.0,6.0,5.0,15.0,487.0,49.980000000000004,486.28999999999996,1.75,1.0,3.0,5.0,5.0,46.51,3.24,84.67,0.0,0.0,4.0,1.0,6.53
Ga0.99P0.99Zn0.01Se0.01,796.7800000000001,2.0050499999999998,23.09,1.1705500000000002,50.56329999999999,1609.1899999999998,3.10785,1.1607500000000002,4289.615,3.8810000000000002,4.5669,312.91350000000006,78.505,0.07014999999999999,24.8306,1.88995,9.950000000000001,14.0,3.9999999999999996,0.0,108.555,2.001,3.505,1.4711500000000002,2.0,5.994999999999999,3.9949999999999997,14.0,299.28499999999997,3.1638,134.82585,1.151,1.005,3.2199999999999998,4.05,3.9999999999999996,5.8425,0.5678500000000001,20.7984,0.05,0.0,2.0,2.0,1593.5600000000002,4.0100999999999996,46.18,2.3411000000000004,101.12659999999998,3218.3799999999997,6.2157,2.3215000000000003,8579.23,7.7620000000000005,9.1338,625.8270000000001,157.01,0.14029999999999998,49.6612,3.7799,19.900000000000002,28.0,7.999999999999999,0.0,217.11,4.002,7.01,2.9423000000000004,4.0,11.989999999999998,7.989999999999999,28.0,598.5699999999999,6.3276,269.6517,2.302,2.01,6.4399999999999995,8.1,7.999999999999999,11.685,1.1357000000000002,41.5968,0.1,0.0,4.0,4.0,433.0,0.8400000000000001,19.0,0.43999999999999995,47.989999999999995,2123.0,2.08,0.25,6626.0,5.31,2.01,389.8,20.0,0.05,1.9499999999999993,0.8500000000000001,10.0,0.0,4.0,0.0,33.60000000000001,0.8999999999999999,1.0,0.6399999999999999,4.0,3.0,5.0,4.0,184.0,6.66,246.57,0.3500000000000001,1.0,2.4400000000000004,9.0,4.0,4.5,0.45,115.76,10.0,0.0,4.0,0.0,2.24
CsZn4In5Se12,821.9090909090909,2.021818181818182,37.63636363636364,1.31,87.095,1314.65,2.1963636363636363,1.3004545454545453,3190.545454545454,5.655454545454544,4.986363636363636,504.6863636363636,78.36363636363635,0.0668181818181818,25.87227272727273,1.9068181818181817,5.909090909090908,14.0,3.590909090909091,0.045454545454545456,112.29090909090908,2.131363636363636,4.318181818181818,1.707272727272727,2.454545454545454,5.727272727272727,4.181818181818182,13.909090909090908,206.45454545454544,5.815909090909091,97.22,1.3431818181818183,1.1363636363636362,2.7254545454545456,6.181818181818182,4.136363636363636,8.149999999999999,0.3086363636363636,41.55181818181818,4.090909090909091,0.0,2.4090909090909087,1.9545454545454546,18082.0,44.480000000000004,828.0,28.82,1916.09,28922.3,48.32,28.61,70192.0,124.42,109.7,11103.099999999999,1724.0,1.47,569.19,41.95,130.0,308.0,79.0,1.0,2470.3999999999996,46.89,95.0,37.56,54.0,126.0,92.0,306.0,4542.0,127.95,2138.84,29.549999999999997,25.0,59.96,136.0,91.0,179.29999999999998,6.79,914.14,90.0,0.0,53.0,43.0,565.0,1.77,25.0,1.95,67.52,1411.0,1.72,1.09,4973.0,5.4399999999999995,2.01,391.2,84.0,0.1,6.629999999999999,1.52,10.0,0.0,4.0,1.0,160.0,1.7599999999999998,2.0,3.0199999999999996,4.0,6.0,5.0,15.0,164.0,5.23,193.8,1.4500000000000002,2.0,3.4400000000000004,11.0,5.0,55.800000000000004,0.16,115.48,10.0,0.0,4.0,1.0,1.61
K2AuI5O15,1151.217391304348,3.014347826086956,21.826086956521742,0.85,49.98550173913044,393.8021739130435,2.196521739130435,0.9982608695652173,741.7260869565216,1.9856521739130435,7.337352173913043,207.14999999999998,80.73913043478261,0.014695652173913044,19.150074657391308,2.993913043478261,7.391304347826088,13.391304347826086,2.3043478260869565,0.13043478260869565,76.00434782608696,3.0034782608695654,3.0,1.088695652173913,3.782608695652174,6.565217391304348,5.608695652173913,14.695652173913043,209.3913043478261,2.5917391304347825,28.219130434782606,0.9456521739130435,0.9565217391304348,0.3234782608695652,6.0,5.565217391304348,5.641304347826087,0.7164347826086958,22.804347826086957,2.608695652173913,0.6086956521739131,3.6956521739130435,1.8695652173913042,26478.0,69.33,502.0,19.55,1149.66654,9057.45,50.52,22.96,17059.7,45.67,168.7591,4764.45,1857.0,0.338,440.45171712,68.86,170.0,308.0,53.0,3.0,1748.1,69.08,69.0,25.04,87.0,151.0,129.0,338.0,4816.0,59.61,649.04,21.75,22.0,7.44,138.0,128.0,129.75,16.478,524.5,60.0,14.0,85.0,43.0,895.0,2.88,71.0,1.9500000000000002,180.96653999999998,3263.0,2.88,1.23,6045.42,19.3,5.579999999999999,1282.4,93.0,0.098,14.6,2.7800000000000002,10.0,14.0,5.0,1.0,171.2,2.62,4.0,3.2199999999999998,5.0,7.0,6.0,16.0,276.0,12.33,330.98999999999995,1.6,2.0,5.44,10.0,6.0,42.61,0.792,316.97,10.0,14.0,5.0,1.0,2.65
Sn2WO5,1094.75,2.895,26.75,0.90375,62.6575,1433.775,3.535,0.99125,4361.3625,4.24,7.2267624999999995,620.9,80.75,0.028124999999999997,18.9249,2.8512500000000003,7.0,12.25,3.0,0.0,76.125,2.9349999999999996,3.25,1.1056249999999999,3.5,6.125,5.25,14.25,337.25,6.32,179.08124999999998,0.90625,1.125,1.7225000000000001,5.5,4.5,3.80625,0.64875,38.418749999999996,3.0,1.75,3.0,2.0,8758.0,23.16,214.0,7.23,501.26,11470.2,28.28,7.93,34890.9,33.92,57.814099999999996,4967.2,646.0,0.22499999999999998,151.3992,22.810000000000002,56.0,98.0,24.0,0.0,609.0,23.479999999999997,26.0,8.844999999999999,28.0,49.0,42.0,114.0,2698.0,50.56,1432.6499999999999,7.25,9.0,13.780000000000001,44.0,36.0,30.45,5.19,307.34999999999997,24.0,14.0,24.0,16.0,605.0,2.1399999999999997,66.0,1.45,167.84,5843.0,6.28,0.73,22345.42,19.3,3.7799999999999994,3628.4,36.0,0.105,12.229999999999999,2.31,10.0,14.0,4.0,0.0,91.0,1.48,4.0,2.2649999999999997,2.0,3.0,2.0,10.0,600.0,35.18,820.59,0.85,1.0,5.78,2.0,4.0,10.309999999999999,0.79,173.97,10.0,14.0,4.0,0.0,2.597
Li2ZnGe,677.0,1.35,17.0,1.5025,37.97,1878.15,2.1149999999999998,1.3025,4556.5,3.3825000000000003,3.7075000000000005,705.15,37.5,0.085,24.679999999999996,1.2875,7.5,14.0,5.5,0.5,133.175,1.4049999999999998,3.0,1.665,1.0,3.0,1.75,7.0,207.5,12.565,184.51,1.375,0.75,2.6100000000000003,4.5,2.0,15.275,1.9775,86.32499999999999,2.5,0.0,0.5,1.5,2708.0,5.4,68.0,6.01,151.88,7512.6,8.459999999999999,5.21,18226.0,13.530000000000001,14.830000000000002,2820.6,150.0,0.34,98.71999999999998,5.15,30.0,56.0,22.0,2.0,532.7,5.619999999999999,12.0,6.66,4.0,12.0,7.0,28.0,830.0,50.26,738.04,5.5,3.0,10.440000000000001,18.0,8.0,61.1,7.91,345.29999999999995,10.0,0.0,2.0,6.0,386.0,1.08,29.0,0.41999999999999993,65.67,1924.0,2.5,0.1200000000000001,5177.0,6.59,1.4199999999999995,766.9,78.0,0.039999999999999994,2.2600000000000016,0.8700000000000001,10.0,0.0,2.0,1.0,52.099999999999994,1.0299999999999998,2.0,0.31999999999999984,2.0,5.0,3.0,13.0,246.0,33.94,215.59999999999997,0.19999999999999996,2.0,3.4400000000000004,11.0,3.0,18.200000000000003,3.2800000000000002,56.1,10.0,0.0,2.0,1.0,1.1
Cu3AsS4,897.75,2.265,23.0,1.12625,49.23125,1535.25,3.10375,1.17625,2952.375,5.11125,4.94375,837.8000000000001,78.5,0.0925,23.53125,2.075,6.25,14.0,3.625,0.375,97.675,2.275,3.5,1.4925000000000002,2.375,5.75,4.375,14.0,304.0,9.21625,121.85750000000002,1.1500000000000001,1.375,3.415,7.75,4.0,4.5,0.5387500000000001,156.76,3.75,0.0,2.375,1.625,7182.0,18.12,184.0,9.01,393.85,12282.0,24.83,9.41,23619.0,40.89,39.55,6702.400000000001,628.0,0.74,188.25,16.6,50.0,112.0,29.0,3.0,781.4,18.2,28.0,11.940000000000001,19.0,46.0,35.0,112.0,2432.0,73.73,974.8600000000001,9.200000000000001,11.0,27.32,62.0,32.0,36.0,4.3100000000000005,1254.08,30.0,0.0,19.0,13.0,255.0,0.7399999999999998,17.0,0.57,42.85,2122.3,0.6400000000000001,0.3599999999999999,4107.0,6.890000000000001,2.1899999999999995,970.2,24.0,0.08000000000000002,1.9499999999999993,0.9800000000000002,10.0,0.0,4.0,1.0,38.099999999999994,0.6800000000000002,1.0,0.94,4.0,3.0,4.0,5.0,59.0,25.98,290.5,0.3500000000000001,1.0,3.4400000000000004,6.0,5.0,3.8000000000000003,0.37999999999999995,400.73,10.0,0.0,4.0,1.0,1.3599999999999999
Sm3Al0.33SiS7,848.4324801412181,2.1051456310679613,27.916151809355693,1.3062135922330098,62.89173874669021,1302.6301412180055,2.834836716681377,1.1914739629302735,2956.619593998235,3.5543689320388347,5.38288614298323,770.8905119152693,69.46954986760812,0.06028243601059135,24.497652250661957,2.0266107678729037,10.0,12.411297440423654,3.3230361871138574,0.0,112.38270079435128,2.1183848190644308,3.794351279788173,1.950079435127979,4.265666372462489,5.794351279788173,4.941747572815534,12.293909973521624,276.5736981465137,8.123627537511032,92.5721094439541,1.2411738746690204,1.5295675198587821,2.4174757281553396,4.941747572815534,4.676963812886143,10.135834068843778,0.5804942630185348,23.6540158870256,0.0,1.5887025595763462,2.676963812886143,2.0,9612.74,23.8513,316.28999999999996,14.7994,712.5634,14758.799500000001,32.118700000000004,13.499400000000001,33498.5,40.271,60.988099999999996,8734.1895,787.09,0.683,277.5584,22.9615,113.3,140.62,37.65,0.0,1273.296,24.0013,42.989999999999995,22.0944,48.33,65.65,55.99,139.29,3133.58,92.04069999999999,1048.842,14.0625,17.33,27.39,55.99,52.99,114.83900000000001,6.577,268.0,0.0,18.0,30.33,22.66,455.0,1.4999999999999998,49.0,1.5,123.38000000000001,2022.3000000000002,2.4899999999999998,0.6000000000000001,7236.0,5.449999999999999,2.3299999999999996,1297.2,65.0,0.05,10.131999999999998,1.4400000000000002,0.0,6.0,4.0,0.0,104.4,1.4100000000000001,3.0,3.0399999999999996,5.0,4.0,3.0,13.0,245.0,48.83,374.42,0.8500000000000001,2.0,2.0,3.0,4.0,25.900000000000002,0.7,236.73,0.0,6.0,4.0,0.0,2.26
